channel 0,channel 1,channel 2,channel 3,channel 5,channel 6
84,100,87,97,89,76
84,100,87,97,89,76
85,100,87,97,89,76
85,100,87,97,89,76
85,101,87,97,89,76
85,101,87,97,89,76
85,101,87,97,89,76
85,101,87,97,89,76
85,101,87,97,89,76
86,101,87,97,89,76
86,101,87,97,89,76
86,101,87,97,89,76
86,101,87,97,89,76
85,101,87,97,89,76
84,101,87,97,89,76
84,101,87,97,89,76
84,101,87,97,89,76
84,101,87,97,89,76
84,101,87,97,89,76
84,100,87,97,89,76
84,100,87,97,89,76
84,100,87,97,89,76
83,101,87,97,89,76
83,101,87,97,89,76
83,101,87,97,89,76
83,101,87,97,89,76
83,101,87,97,89,76
83,100,87,97,89,76
83,101,87,97,89,76
83,101,87,97,89,76
83,101,87,97,89,76
84,101,87,97,90,76
84,101,87,97,90,76
84,101,87,97,90,76
85,101,87,97,90,76
85,101,87,97,90,76
85,101,88,97,90,76
85,101,88,97,90,76
85,101,88,97,90,76
85,101,88,97,90,76
85,101,88,97,90,76
85,101,88,97,90,76
86,101,88,97,90,76
86,101,88,97,90,76
86,101,88,97,90,76
87,101,88,97,90,76
87,101,88,97,90,76
87,101,88,97,90,76
87,101,88,97,90,76
86,101,88,97,90,76
85,101,88,97,90,76
86,101,88,97,90,76
85,101,88,97,90,76
85,101,88,97,90,76
85,101,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,101,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
86,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
84,102,88,97,90,76
84,102,88,97,90,76
83,102,88,97,90,76
82,101,88,97,90,76
82,101,88,97,90,76
82,101,88,97,90,76
82,101,88,97,90,76
82,101,88,97,90,76
82,101,88,97,90,76
81,101,88,97,90,76
81,101,88,97,90,76
81,101,88,97,90,76
81,101,88,97,90,76
81,101,88,97,90,76
81,101,88,97,90,76
81,101,88,97,90,76
81,101,88,97,90,76
81,101,88,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
81,101,86,97,90,76
81,101,86,97,90,76
81,100,86,97,90,76
81,100,86,97,90,76
81,100,86,97,90,76
81,100,86,97,90,76
80,100,85,97,90,76
80,100,85,97,90,76
80,100,85,97,90,76
79,100,85,97,90,76
79,99,85,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,99,84,97,90,76
79,98,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,100,84,97,90,76
78,100,84,97,90,76
79,100,85,97,90,76
79,100,84,97,90,76
79,100,84,97,90,76
79,100,85,97,90,76
79,100,85,97,90,76
79,100,85,97,90,76
80,100,85,97,90,76
80,100,85,97,90,76
81,100,85,97,90,76
80,100,85,97,90,76
80,100,86,97,90,76
80,101,86,97,90,76
80,100,86,97,90,76
80,100,86,97,90,76
80,101,86,97,90,76
80,101,86,97,90,76
80,101,86,97,90,76
80,101,86,97,90,76
80,101,86,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
80,101,87,97,90,76
81,101,87,97,90,76
82,101,87,97,90,76
82,101,87,97,90,76
82,102,88,97,90,76
81,102,88,97,90,76
81,102,88,97,90,76
81,102,88,97,90,76
81,102,88,97,90,76
81,102,88,97,90,76
81,102,88,97,90,76
82,102,88,97,90,76
83,102,88,97,90,76
83,102,88,97,90,76
84,102,88,97,90,76
84,103,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
86,102,88,97,90,76
85,103,88,97,90,76
85,102,89,97,90,76
86,102,89,97,90,76
86,102,89,97,90,76
87,102,89,97,90,76
87,102,89,97,90,76
87,102,89,97,90,76
87,102,89,97,90,76
87,102,89,97,90,76
87,102,89,97,90,76
86,102,89,97,90,76
87,102,89,97,90,76
86,102,89,97,90,76
86,102,89,97,90,76
85,102,89,97,90,76
85,102,89,97,90,76
84,103,89,97,90,76
84,103,89,97,90,76
84,103,89,97,90,76
84,103,89,97,90,76
84,103,89,97,90,76
84,103,89,97,90,76
84,103,89,97,90,76
84,103,89,97,90,76
84,103,89,97,90,76
84,102,89,97,90,76
84,102,89,97,90,76
84,102,89,97,90,76
85,102,89,97,90,76
86,102,89,97,90,76
86,102,89,97,90,76
86,102,89,97,90,76
86,102,89,97,90,76
86,103,89,97,90,76
86,103,89,97,90,76
86,103,89,97,90,76
86,103,89,97,90,76
87,103,89,97,90,76
87,103,89,97,90,76
86,103,89,97,90,76
86,103,89,97,90,76
87,103,89,97,90,76
87,103,89,97,90,76
86,103,89,97,90,76
86,103,89,97,90,76
85,103,89,97,90,76
84,103,89,97,90,76
83,103,89,97,90,76
83,103,89,97,90,76
83,103,89,97,90,76
83,103,90,97,90,76
82,103,89,97,90,76
82,103,89,97,90,76
81,103,89,97,90,76
81,102,89,97,90,76
81,102,89,97,90,76
81,102,89,97,90,76
81,102,88,97,90,76
80,102,88,97,90,76
80,102,88,97,90,76
80,102,87,97,90,76
80,102,87,97,90,76
79,102,87,97,90,76
79,101,86,97,90,76
79,101,86,97,90,76
79,101,86,97,90,76
79,101,85,97,90,76
79,101,85,97,90,76
79,100,85,97,90,76
78,100,85,97,90,76
78,100,84,97,90,76
78,100,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,99,83,97,90,76
78,99,83,97,90,76
78,99,83,97,90,76
78,99,83,97,90,76
78,99,84,97,90,76
78,99,84,97,90,76
78,100,84,97,90,76
78,100,84,97,90,76
78,100,84,97,90,76
78,100,84,97,90,76
78,100,85,97,90,76
79,101,85,97,90,76
79,101,85,97,90,76
79,101,86,97,90,76
79,101,86,97,90,76
80,101,86,97,90,76
80,102,86,97,90,76
80,102,87,97,90,76
80,102,87,97,90,76
81,102,87,97,90,76
81,102,87,97,90,76
82,102,87,97,90,76
83,102,87,97,90,76
84,102,87,97,90,76
85,102,87,97,90,76
85,102,88,97,90,76
85,102,88,97,90,76
85,103,88,97,90,76
86,103,88,97,90,76
86,102,88,97,90,76
86,103,88,97,90,76
86,103,88,97,90,76
86,103,88,97,90,76
86,103,88,97,90,76
86,103,88,97,90,76
86,103,88,97,90,76
86,103,88,97,90,76
87,103,88,97,90,76
87,103,88,97,91,76
87,103,88,97,91,76
87,103,88,97,90,76
87,103,88,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,103,89,97,91,76
87,104,89,97,91,76
86,103,89,97,91,76
87,103,89,97,91,76
87,104,89,97,91,76
87,104,89,97,91,76
87,104,89,97,91,76
87,103,89,97,91,76
87,104,89,97,91,76
87,104,89,97,91,76
86,104,89,97,91,76
86,104,89,97,91,76
86,104,89,97,91,76
86,104,89,97,91,76
86,104,89,97,91,76
86,104,89,97,91,76
87,104,89,97,91,76
87,104,89,97,91,76
87,104,89,97,91,76
87,104,89,97,91,76
87,104,89,97,91,76
87,104,90,97,91,76
86,104,90,97,91,76
86,104,90,97,91,76
86,104,90,97,91,76
86,103,90,97,91,76
86,104,90,97,91,76
86,104,90,97,91,76
85,104,90,97,91,76
84,104,90,97,91,76
84,104,90,97,91,76
83,104,90,97,91,76
83,104,90,97,91,76
82,103,90,97,91,76
82,103,90,97,91,76
81,103,90,97,91,76
81,103,90,97,91,76
81,103,89,97,91,76
81,103,89,97,91,76
81,103,89,97,91,76
80,103,88,97,91,76
80,102,88,97,91,76
80,102,88,97,91,76
79,102,88,97,91,76
79,102,87,97,91,76
79,102,87,97,91,76
79,102,87,97,91,76
79,102,86,97,91,76
79,101,86,97,91,76
78,101,86,97,91,76
78,101,85,97,91,76
78,101,85,97,91,76
78,100,85,97,91,76
78,100,85,97,91,76
78,100,85,97,91,76
78,100,84,97,91,76
78,99,84,97,91,76
78,99,84,98,91,76
78,99,84,97,91,76
78,99,84,97,90,76
78,99,84,97,90,76
78,99,84,97,91,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,97,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,97,83,98,90,76
78,97,83,98,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,83,97,90,76
78,97,82,97,90,76
78,97,82,97,90,76
78,97,82,98,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,98,83,98,90,76
78,99,83,98,90,76
78,99,83,98,90,76
78,99,83,98,90,76
78,99,83,98,90,76
78,99,83,98,90,76
78,99,83,98,90,76
78,99,84,98,90,76
78,99,84,98,90,76
78,100,84,98,90,76
78,99,84,98,90,76
78,100,84,98,90,76
78,100,84,98,90,76
79,100,85,98,90,76
79,101,85,97,90,76
79,101,85,97,90,76
79,101,85,97,90,76
79,101,85,97,90,76
79,101,85,97,90,76
79,101,86,97,90,76
79,101,86,97,90,76
80,101,86,97,90,76
81,101,86,97,90,76
81,102,86,97,90,76
82,102,87,97,90,76
83,102,87,97,91,76
83,102,87,97,91,76
84,102,87,97,91,76
85,102,87,97,91,76
85,102,87,97,91,76
85,102,88,97,91,76
85,102,88,97,91,76
84,103,88,97,91,76
84,103,88,97,91,76
85,103,88,97,91,77
85,103,88,97,91,77
85,103,88,97,91,77
86,103,88,97,91,77
86,103,88,97,91,77
86,103,88,97,91,77
86,103,88,97,91,77
86,103,88,97,91,77
86,103,88,97,91,77
86,103,88,97,91,77
87,103,88,97,91,77
86,103,88,97,91,77
86,103,88,97,91,77
85,103,88,97,91,77
85,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
85,103,89,97,91,77
85,103,89,97,91,77
85,103,89,97,91,77
85,103,89,97,91,77
85,103,89,97,91,77
85,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,104,89,97,91,77
84,104,89,97,91,77
84,104,89,97,91,77
84,104,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,104,89,97,91,77
84,103,89,97,91,77
84,104,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
83,103,89,97,91,77
84,103,89,97,91,77
84,104,89,97,91,77
84,103,89,97,91,77
84,104,89,97,91,77
83,104,89,97,91,77
83,104,89,97,91,77
83,103,89,97,91,77
83,103,89,97,91,77
82,104,89,97,91,77
82,104,89,97,91,77
82,103,89,97,91,77
81,103,89,97,91,77
81,103,89,97,91,77
81,103,90,97,91,77
81,103,90,97,91,77
81,103,90,97,91,77
81,103,90,97,91,77
81,103,89,97,91,77
81,103,89,97,91,77
81,103,89,97,91,77
81,103,89,97,91,77
81,103,88,97,91,77
80,103,88,97,91,77
80,103,88,97,91,77
80,103,87,97,91,77
80,102,87,97,91,77
79,102,87,97,91,77
79,102,86,97,91,77
79,102,86,97,91,77
79,102,86,97,91,77
79,102,86,97,91,77
79,101,85,97,91,77
79,101,85,97,91,77
79,101,85,97,91,77
79,100,85,97,91,77
78,100,85,97,91,77
78,100,84,97,91,77
78,100,84,97,91,77
78,99,84,97,91,77
78,99,84,97,91,77
78,99,84,97,91,77
78,99,84,97,90,77
78,99,84,97,90,77
79,99,83,97,90,77
79,99,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,98,83,97,90,77
79,99,83,97,90,77
79,99,83,97,90,77
79,99,84,97,90,77
79,99,84,97,90,77
79,100,84,97,90,77
79,100,84,97,90,77
79,100,84,97,90,78
79,101,84,97,90,78
79,101,84,97,90,78
79,101,84,97,90,78
79,101,84,97,90,78
79,101,84,97,90,78
79,101,84,97,90,78
79,101,84,97,90,78
79,101,85,97,90,78
79,101,85,97,90,78
79,101,85,97,91,78
79,101,85,97,91,78
79,100,85,97,91,78
80,101,85,97,91,78
80,101,85,97,91,78
80,101,85,97,90,78
80,101,86,97,90,78
80,101,86,97,90,78
80,101,86,97,91,78
80,101,86,97,91,78
81,101,86,97,91,78
81,102,86,97,91,78
81,102,86,97,91,78
81,102,86,97,91,78
81,102,87,97,91,78
82,102,87,97,91,78
82,102,87,97,91,78
82,102,87,97,91,78
83,102,87,97,91,78
83,102,88,97,91,77
82,102,88,97,91,77
82,102,88,97,91,77
82,102,88,97,91,77
81,102,88,97,91,77
81,102,88,97,91,77
81,103,88,97,91,77
81,103,88,97,91,77
82,103,88,97,91,77
83,103,88,97,91,77
84,103,88,97,91,77
84,103,88,97,91,77
83,103,89,97,91,77
83,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,104,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
84,103,89,97,91,77
85,103,89,97,91,77
85,103,89,97,91,77
85,103,89,97,91,77
85,103,89,97,91,77
84,104,89,97,91,77
84,104,89,97,91,77
85,104,89,97,91,77
85,104,89,97,91,77
85,104,89,97,91,77
85,104,89,97,91,77
85,104,89,97,91,77
84,104,89,97,91,77
85,104,89,97,91,77
85,104,89,97,91,77
85,104,89,97,91,77
86,104,89,97,91,77
85,104,89,97,91,77
85,104,89,97,91,77
84,104,89,97,91,77
85,103,89,97,91,77
84,104,89,97,91,77
84,104,89,97,91,77
84,104,89,97,91,77
83,104,89,97,91,77
82,104,89,97,91,78
82,104,89,97,91,77
82,104,90,97,91,77
82,104,90,97,91,78
82,104,90,97,91,78
82,104,90,97,91,78
82,104,90,97,91,78
82,104,90,97,91,78
82,104,90,97,91,78
82,104,89,97,91,78
82,103,89,97,91,78
83,103,89,97,91,78
83,103,89,97,91,78
82,103,88,97,91,78
82,103,88,97,91,78
82,103,87,97,91,78
81,103,87,97,91,78
81,102,87,97,91,78
80,102,87,97,91,78
80,102,87,97,91,78
80,102,86,97,91,78
80,102,86,97,91,78
80,102,86,97,91,78
80,102,86,97,91,78
79,102,86,97,91,78
79,102,86,97,91,78
79,101,85,97,91,78
79,101,85,97,91,78
79,101,85,97,91,78
79,100,85,97,91,78
79,100,85,97,91,78
79,100,84,97,91,78
79,100,84,97,91,78
79,100,84,97,91,78
79,99,84,97,91,78
79,99,84,97,90,78
79,99,84,97,90,78
79,99,84,97,90,78
79,99,83,97,90,78
79,99,83,97,90,78
79,99,83,97,90,78
79,99,83,97,90,78
79,99,83,97,90,78
79,99,83,97,90,78
79,99,83,97,90,78
79,99,83,97,90,78
79,99,83,98,90,78
79,99,83,97,91,78
79,99,84,97,90,78
79,99,84,98,91,78
79,99,84,97,91,78
79,99,84,97,91,78
79,99,84,97,90,78
79,99,84,97,90,78
79,99,84,97,90,78
79,99,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,100,84,97,90,78
79,101,84,97,90,78
79,101,84,97,90,78
79,101,85,97,90,78
79,101,85,97,90,78
79,101,85,97,90,78
80,101,85,97,91,78
80,101,85,97,91,78
80,101,85,97,91,78
80,101,85,97,91,78
80,101,85,97,91,78
80,102,85,97,91,78
80,102,85,97,91,78
80,102,85,98,91,78
80,102,86,98,91,78
81,102,86,98,91,78
81,102,86,98,91,78
81,102,86,98,91,78
81,102,86,98,91,78
81,102,86,98,91,78
81,102,86,98,91,78
81,102,86,98,91,78
82,102,86,98,91,78
83,102,86,98,91,78
83,102,87,97,91,78
83,102,87,97,91,78
84,102,87,97,91,78
84,102,87,97,91,78
83,102,87,97,91,78
83,102,87,97,91,78
83,103,88,97,91,78
83,103,88,97,91,78
83,103,88,97,91,78
83,103,88,97,91,78
83,103,88,97,91,78
82,103,88,97,91,78
82,103,88,97,91,78
82,103,88,97,91,78
82,103,88,97,91,78
83,103,88,97,91,78
83,103,88,98,91,78
84,104,88,98,91,78
85,103,89,98,91,78
85,104,89,98,91,78
86,104,89,98,91,78
86,104,89,98,91,78
87,104,89,98,91,78
86,104,89,97,91,78
87,104,89,97,91,78
86,104,89,97,91,78
86,104,89,97,91,78
85,104,89,97,91,78
85,104,89,97,91,78
85,104,89,97,91,78
85,104,89,97,91,78
84,104,89,97,91,78
84,104,89,97,91,78
83,104,89,97,91,78
83,104,89,98,91,78
83,104,89,98,91,78
83,104,89,98,91,78
83,104,89,98,91,78
83,104,89,98,91,78
82,104,89,98,91,78
82,104,89,98,91,78
82,103,89,98,91,78
82,103,89,98,91,78
82,103,89,98,91,78
82,103,89,98,91,78
82,103,89,98,91,78
82,103,89,98,91,78
82,103,88,98,91,78
81,103,88,98,91,78
81,103,88,98,91,78
81,103,87,98,91,78
81,103,87,98,91,78
81,103,87,98,91,78
81,103,87,98,91,78
80,103,87,98,91,78
80,103,87,98,91,78
80,102,87,98,91,78
80,102,86,98,91,78
80,102,86,98,91,79
80,102,86,98,91,79
80,102,86,98,91,79
80,102,86,98,91,79
80,102,86,98,91,79
80,102,86,98,91,79
80,101,86,98,91,78
80,101,85,98,91,79
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,79
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,78
80,101,84,98,91,79
80,101,84,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,85,98,91,78
80,101,84,98,91,78
80,101,84,98,91,78
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,100,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,84,98,91,79
80,101,85,98,91,79
80,101,84,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,101,85,98,91,79
80,102,85,98,91,79
80,102,85,98,91,79
80,102,85,98,91,79
80,102,85,98,91,79
80,102,85,98,91,79
80,102,85,98,91,79
80,102,85,98,91,79
80,102,85,98,91,79
80,102,85,98,91,79
80,102,86,98,91,79
81,102,86,98,91,79
81,102,86,98,91,79
82,102,86,98,91,79
82,102,86,98,91,79
82,102,86,98,91,79
81,102,86,98,91,79
82,103,86,98,91,79
82,102,86,98,91,79
82,103,87,98,91,79
82,103,87,98,91,79
82,103,87,98,91,79
83,103,87,98,91,78
83,103,87,98,91,78
83,103,87,98,91,78
82,103,88,98,91,79
83,103,88,98,91,79
83,103,88,98,91,79
83,103,88,98,91,79
83,103,88,98,91,78
83,103,88,98,91,78
82,103,88,98,91,78
82,103,88,98,91,78
82,103,88,98,91,78
82,103,88,98,91,78
82,103,88,98,91,78
82,103,89,98,91,78
82,103,89,98,91,78
82,104,89,98,91,78
82,103,89,98,91,78
