channel 0,channel 1,channel 2,channel 3,channel 5,channel 6
97,106,92,95,91,80
90,106,92,95,91,80
103,106,92,95,91,80
102,106,92,95,90,80
99,106,92,95,90,80
94,106,92,95,90,80
98,105,92,95,90,80
96,105,92,95,90,80
90,105,92,95,91,80
96,105,92,95,91,80
96,106,92,95,91,80
92,106,92,95,91,80
99,106,92,95,90,80
98,106,92,95,91,80
93,106,92,95,90,80
92,106,92,95,90,80
100,106,92,95,90,80
97,105,92,95,91,80
96,105,92,95,91,80
105,105,92,95,90,80
94,104,92,95,90,80
95,104,92,95,90,80
92,104,92,95,90,80
93,104,92,95,90,80
97,103,92,95,90,80
101,103,92,95,90,80
99,103,92,95,90,80
101,102,92,95,90,80
90,102,92,95,90,80
95,102,92,95,90,80
92,102,92,95,90,80
102,101,92,95,90,80
95,101,92,95,90,80
93,102,92,95,91,80
96,102,92,95,90,80
100,103,92,95,91,80
97,103,92,95,91,80
98,104,92,95,91,80
96,104,92,95,91,80
102,104,92,95,90,80
100,104,92,95,90,80
94,104,92,95,90,80
98,105,92,95,90,80
93,105,92,95,90,80
93,105,92,95,91,80
95,105,92,95,90,80
89,105,92,95,90,80
95,106,92,95,90,80
100,106,92,95,90,80
98,106,92,95,90,80
94,106,92,95,90,80
92,106,92,95,90,80
92,106,92,95,91,80
87,106,92,95,90,80
91,106,92,95,90,80
97,106,92,95,90,80
100,106,92,95,91,80
102,106,92,95,90,80
105,106,92,95,91,80
91,106,92,95,91,80
88,106,92,95,91,80
99,106,92,95,91,80
96,106,92,95,91,80
95,106,92,95,91,80
87,106,92,95,91,80
101,106,92,95,91,80
103,106,92,95,91,80
99,106,92,95,91,80
105,106,92,95,91,80
101,106,92,95,91,80
102,106,92,95,91,80
91,106,92,95,91,80
95,106,92,95,91,80
92,106,92,95,91,80
98,106,92,95,91,80
100,106,92,95,91,80
98,106,92,95,91,80
101,106,92,95,91,80
96,107,92,95,90,80
96,106,92,95,90,80
92,107,92,95,91,80
94,107,92,95,91,80
87,107,92,95,90,80
91,106,92,95,90,80
103,106,92,95,91,80
101,105,92,95,91,80
103,105,92,95,91,80
89,105,92,95,91,80
98,105,92,95,91,80
99,105,92,95,91,80
86,105,92,95,91,80
96,105,92,95,91,80
100,105,92,95,91,80
90,105,92,95,91,80
100,105,92,95,91,80
95,105,92,95,91,80
92,105,92,95,91,80
96,105,92,95,91,80
100,105,92,95,91,80
99,105,92,95,91,80
101,105,92,95,91,80
100,105,92,95,91,80
94,105,92,95,91,80
102,105,92,95,91,80
91,105,92,95,91,80
104,105,92,96,91,80
103,105,92,95,91,80
102,105,92,95,91,80
101,105,92,96,91,80
95,105,92,96,91,80
101,105,92,96,91,80
103,105,92,96,91,80
99,105,92,96,91,80
95,105,92,96,91,80
96,105,92,96,91,80
91,105,92,95,91,80
99,105,92,96,91,80
92,105,92,95,91,80
105,105,92,95,91,80
98,105,92,95,91,80
95,105,92,95,91,80
98,105,92,95,91,80
102,105,92,95,91,80
93,105,92,95,91,80
98,105,92,96,91,80
99,105,92,95,91,80
97,105,92,96,91,80
104,105,92,95,91,80
88,106,92,95,91,80
99,106,92,95,91,80
92,106,92,95,91,80
102,106,92,95,91,80
96,106,92,95,91,80
98,106,92,95,91,80
92,106,92,95,91,80
109,106,92,95,91,80
103,106,92,95,91,80
98,107,92,95,91,80
98,107,92,95,91,80
105,107,92,95,91,80
97,107,92,95,91,80
96,107,92,95,91,80
95,107,92,95,91,80
94,107,92,95,91,80
97,107,92,95,91,80
99,107,92,96,91,80
101,107,92,95,91,80
96,107,92,96,91,80
99,106,92,96,91,80
92,106,92,96,91,80
96,106,92,96,91,80
102,106,92,96,91,80
92,106,92,96,91,80
100,106,92,96,91,80
100,106,92,96,91,80
98,106,92,96,91,80
94,106,92,96,91,80
103,107,92,96,91,80
99,107,92,96,91,80
102,107,92,96,91,80
98,107,92,96,91,80
99,106,92,96,91,80
100,106,92,96,91,80
100,106,92,96,91,80
104,106,92,96,91,80
103,106,92,96,91,80
92,106,92,96,91,80
102,106,92,96,91,80
102,106,92,96,91,80
96,106,92,96,91,80
95,106,92,96,91,80
104,106,92,96,91,80
98,106,92,96,91,80
98,106,92,96,91,80
103,106,92,96,91,80
95,106,92,96,91,80
100,106,92,96,91,80
100,105,92,96,91,80
92,105,92,96,91,80
98,105,92,96,91,80
101,105,92,96,91,80
100,105,92,96,91,80
94,105,92,96,91,80
96,105,92,96,91,80
92,106,92,96,91,80
92,106,92,96,91,80
106,106,92,96,91,80
101,106,92,96,91,80
112,106,92,96,91,80
106,106,92,96,91,80
107,106,92,96,91,80
97,107,92,96,91,80
101,107,92,96,91,80
99,107,92,96,91,80
106,107,92,96,91,80
98,107,92,96,91,80
96,107,92,96,91,80
100,107,92,96,91,80
101,107,92,96,91,80
98,107,93,96,91,80
98,107,93,96,91,80
102,107,93,96,91,80
110,107,93,96,91,80
103,107,93,96,91,80
101,107,93,96,91,80
110,107,93,96,91,80
106,107,93,96,91,80
102,107,93,96,91,80
101,107,93,96,91,80
91,107,93,96,91,80
99,107,93,96,91,80
107,107,93,96,91,80
98,107,93,96,91,80
99,107,93,96,91,80
101,107,93,96,91,80
99,107,93,96,91,80
95,107,93,96,91,80
106,108,93,96,91,80
94,108,93,96,91,80
107,108,93,96,91,80
98,108,93,96,91,80
101,108,93,96,91,80
102,108,93,96,91,80
102,108,93,96,91,80
104,108,93,96,91,80
99,108,93,96,91,80
105,108,93,96,91,80
99,108,93,96,91,80
107,108,93,96,91,80
108,108,93,96,91,80
102,108,93,96,91,80
100,108,93,96,91,80
105,108,93,96,91,80
102,108,93,96,91,80
105,108,93,96,91,80
100,108,93,96,91,80
93,108,93,96,91,80
105,108,93,96,91,80
98,108,93,96,91,80
95,108,93,96,91,80
99,108,93,96,91,80
106,108,93,96,91,80
103,108,93,96,91,80
96,108,93,96,91,80
98,108,93,96,91,80
94,108,93,96,91,80
109,108,93,96,91,80
106,108,93,96,91,80
99,108,93,96,91,80
106,108,93,96,91,80
106,108,93,96,91,80
103,108,93,96,91,80
108,108,93,96,91,80
107,108,93,96,91,80
104,108,93,96,91,80
114,108,93,96,91,80
96,108,93,96,91,80
91,108,93,96,91,80
101,108,93,96,91,80
90,108,93,96,91,80
99,108,93,96,91,80
97,108,93,96,91,80
108,108,93,96,91,80
86,108,93,96,91,80
120,108,93,96,91,80
97,109,93,96,91,80
107,109,93,96,91,80
89,109,93,96,91,80
89,109,93,96,91,80
87,109,93,96,91,80
91,109,93,96,91,80
73,109,93,96,91,80
86,108,93,96,91,80
81,108,93,96,91,80
90,108,93,96,91,80
99,108,93,96,91,80
68,108,93,96,91,80
79,108,93,96,91,80
97,108,93,96,91,80
102,108,93,96,91,80
97,108,93,96,91,80
98,108,93,96,91,80
91,108,93,96,91,80
95,108,93,96,91,80
97,108,93,96,91,80
103,108,93,96,91,80
101,108,93,96,91,80
93,108,93,96,91,80
104,108,93,96,91,80
95,109,93,96,91,80
95,109,93,96,91,80
98,109,93,96,91,80
108,109,93,96,91,80
96,109,93,96,91,80
104,109,93,96,91,80
102,109,93,96,91,80
100,109,93,96,91,80
99,109,93,96,91,80
98,109,93,96,91,80
101,109,93,96,91,80
104,109,93,96,91,80
104,109,93,96,91,80
100,109,93,96,91,80
90,109,93,96,91,80
99,109,93,96,91,80
91,109,93,96,91,80
94,109,93,96,91,80
95,109,93,96,91,80
96,109,93,96,91,80
86,109,93,96,91,80
101,109,93,96,91,80
103,109,93,96,91,80
97,109,93,96,91,80
104,109,93,96,91,80
99,109,93,96,91,80
97,109,93,96,91,80
100,109,93,96,91,80
94,109,93,96,91,80
102,109,93,96,91,80
100,109,93,96,91,80
97,109,93,96,91,80
92,109,93,96,91,80
101,109,93,96,91,80
99,109,93,96,91,80
100,109,93,96,91,80
102,109,93,96,91,80
101,109,93,96,91,80
101,109,93,96,91,80
96,109,93,96,91,80
102,109,93,96,91,80
98,109,93,96,91,80
103,109,93,96,91,80
101,109,93,96,91,80
101,109,93,96,91,80
91,109,93,96,91,80
96,109,93,96,91,80
96,109,93,96,91,80
102,109,93,96,91,80
96,109,93,96,91,80
104,109,93,96,91,80
93,109,93,96,91,80
86,109,93,96,91,80
97,109,93,96,91,80
103,109,93,96,91,80
106,110,93,96,91,80
92,110,93,96,91,80
79,110,93,96,91,80
89,109,93,96,91,80
95,109,93,96,91,80
84,109,93,96,91,80
88,109,93,96,91,80
102,109,93,96,91,80
103,109,93,96,91,80
107,109,93,96,91,80
109,109,93,96,91,80
122,109,93,96,91,80
106,109,93,96,91,80
139,109,93,96,91,80
88,109,93,96,91,80
111,109,93,96,91,80
106,109,93,96,91,80
98,109,93,96,91,80
107,109,93,96,91,80
82,109,93,96,91,80
83,109,93,96,91,80
97,109,94,96,91,80
94,109,94,96,91,80
97,109,94,96,91,80
106,110,94,96,91,80
98,110,94,96,91,80
84,110,94,96,91,80
46,110,94,96,91,80
134,110,94,96,91,80
110,110,94,96,91,80
101,110,94,96,91,80
108,109,94,96,91,80
127,110,94,96,91,80
85,109,94,96,91,80
103,110,94,96,91,80
102,109,94,96,91,80
104,109,94,96,91,80
111,110,94,96,91,80
93,109,94,96,91,80
95,110,94,96,91,80
91,110,94,96,91,80
97,110,94,96,91,80
96,110,94,96,91,80
98,110,94,96,91,80
85,110,94,96,91,80
86,109,94,96,91,80
72,110,94,96,91,80
77,110,94,96,91,80
74,110,94,96,91,80
87,110,94,96,91,80
112,110,94,96,91,80
100,110,94,96,91,80
85,110,94,96,91,80
99,110,94,96,91,80
46,110,94,96,91,80
106,110,94,96,91,80
106,110,94,96,91,80
105,109,94,96,92,80
109,109,94,96,91,80
104,109,94,96,91,80
104,109,94,96,91,80
97,109,94,96,91,80
97,109,94,96,91,80
95,109,94,96,91,80
113,109,94,96,91,80
122,109,94,96,91,80
135,109,94,96,91,80
154,109,94,96,92,80
144,109,94,97,92,80
106,109,94,96,91,80
105,109,94,96,91,80
100,110,94,96,92,80
100,110,94,96,92,80
81,110,94,97,92,80
78,110,94,97,92,80
79,110,94,97,92,80
81,110,94,97,92,80
78,110,94,97,92,80
77,110,94,97,92,80
79,110,94,97,92,80
80,110,94,97,92,80
77,110,94,97,92,80
76,110,94,97,92,80
78,110,94,97,92,80
81,110,94,97,92,80
80,110,94,97,92,80
78,110,94,97,92,80
82,110,94,97,92,80
78,110,94,97,92,80
78,110,94,97,92,80
78,110,94,97,92,80
80,110,94,97,92,80
82,110,94,97,92,80
80,110,94,97,92,80
79,110,94,97,92,80
81,110,94,97,92,80
78,110,94,97,92,80
78,110,94,97,92,80
77,110,94,97,92,80
77,110,94,97,92,80
78,110,94,97,92,80
81,111,94,97,92,80
79,111,94,97,92,80
77,111,94,97,92,80
78,111,94,97,92,80
81,110,94,97,92,80
78,110,94,97,92,80
80,110,94,97,92,80
81,110,94,97,92,80
79,110,94,97,92,80
78,110,94,97,92,80
80,110,94,97,92,80
77,110,94,97,92,80
79,110,94,97,92,80
80,110,94,97,92,80
77,111,94,97,92,80
78,110,94,97,92,80
79,111,94,97,92,80
75,111,94,97,92,80
77,111,94,97,92,80
80,111,94,97,92,80
77,111,94,97,92,80
77,111,94,97,92,80
79,111,94,97,92,80
78,111,94,97,92,80
78,111,94,97,92,80
62,111,94,97,92,80
62,111,94,97,92,80
65,111,94,97,92,80
66,110,94,97,92,80
23,110,94,97,92,80
60,110,94,97,92,80
62,110,94,97,92,80
61,110,94,97,92,80
38,110,94,97,92,80
51,110,94,97,92,80
7,110,94,97,92,80
35,110,94,97,92,80
44,110,94,97,92,80
37,111,94,97,92,80
16,111,94,97,92,80
26,111,94,97,92,80
39,111,94,97,92,80
41,111,94,97,92,80
38,111,94,97,92,80
43,111,94,97,92,80
42,111,94,97,92,80
40,111,94,97,92,80
40,111,94,97,92,80
40,111,94,97,92,80
45,111,94,97,92,80
37,111,94,97,92,80
38,111,94,97,92,80
42,111,94,97,92,80
42,111,94,97,92,80
38,111,94,97,92,80
42,111,94,97,92,80
42,111,94,97,92,80
45,111,94,97,92,80
42,111,94,97,92,80
41,111,94,97,92,80
42,111,94,97,92,80
41,111,94,97,92,80
43,111,94,97,92,80
42,111,94,97,92,80
40,111,94,97,92,80
44,111,94,97,92,80
43,111,94,97,92,80
42,111,94,97,92,80
41,111,94,97,92,80
43,111,94,97,92,80
42,111,94,97,92,80
41,111,94,97,92,80
42,111,94,97,92,80
42,111,94,97,92,80
43,111,94,97,92,80
43,111,94,97,92,80
43,111,94,97,92,80
45,111,94,97,92,80
40,111,94,97,92,80
41,111,94,97,92,80
42,111,94,97,92,80
41,111,94,97,92,80
44,111,94,97,92,80
45,111,94,97,92,80
39,111,94,97,92,80
42,111,94,97,92,80
43,111,94,97,92,80
40,111,94,97,92,80
44,111,94,97,92,80
43,111,94,97,92,80
42,111,94,97,92,80
43,111,94,97,92,80
43,111,94,97,92,80
43,111,94,97,92,80
40,111,94,97,92,80
42,111,94,97,92,80
45,111,94,97,92,80
39,111,94,97,92,80
41,111,94,97,92,80
41,111,95,97,92,80
44,111,95,97,92,80
39,111,95,97,92,80
38,111,95,97,92,80
40,111,95,97,92,80
41,111,95,97,92,80
41,111,95,97,92,80
39,111,94,97,92,80
38,111,95,97,92,80
41,111,94,97,92,80
46,111,94,97,92,80
41,111,95,97,92,80
41,111,94,97,92,80
41,111,94,97,92,80
41,111,94,97,92,80
45,111,95,97,93,80
42,111,95,97,92,80
44,111,95,97,92,80
45,111,95,97,92,80
48,111,95,97,92,80
43,111,95,97,92,80
41,111,95,97,92,80
38,111,95,97,92,80
42,111,95,97,92,80
39,111,95,97,92,80
40,111,95,97,92,80
45,111,95,97,92,80
42,111,95,97,92,80
43,111,95,97,92,80
40,111,95,97,92,80
45,111,95,97,92,80
44,111,95,97,92,80
41,111,95,97,92,80
44,111,95,97,92,80
41,111,95,97,92,80
40,111,95,97,92,80
42,111,95,97,92,80
40,111,95,97,92,80
44,111,95,97,92,80
45,111,94,97,92,80
39,111,95,97,92,80
44,111,95,97,92,80
41,111,95,97,92,80
42,111,95,97,92,80
41,111,95,97,92,80
44,111,95,97,92,80
43,111,95,97,92,80
41,111,95,97,92,80
40,111,95,97,92,80
42,111,95,97,92,80
42,111,95,97,92,80
41,111,95,97,92,80
42,111,95,97,92,80
43,111,95,97,92,80
42,111,95,97,92,80
42,111,95,97,92,80
41,111,95,97,92,80
39,111,95,97,92,80
39,111,95,97,92,80
33,111,95,97,92,80
36,111,95,97,92,80
40,111,95,97,92,80
41,111,95,97,92,80
43,111,95,97,92,80
42,111,95,97,92,80
39,111,95,97,92,80
39,111,95,97,92,80
43,111,95,97,92,80
41,111,95,97,92,80
44,111,95,97,92,80
40,111,95,97,92,80
42,111,95,97,92,80
38,111,95,97,92,80
40,112,95,97,92,80
40,111,95,97,92,80
41,111,95,97,92,80
38,111,95,97,92,80
42,111,95,97,92,80
40,111,95,97,92,80
41,111,95,97,92,80
45,111,95,97,92,80
47,111,95,97,92,80
45,111,95,97,92,80
37,111,95,97,92,80
43,111,95,97,92,80
44,111,95,97,92,80
42,111,95,97,92,80
43,111,95,97,92,80
40,111,95,97,92,80
41,111,95,97,92,80
44,112,95,97,92,80
42,112,95,98,92,80
42,112,95,98,92,80
42,112,95,98,92,80
42,112,95,98,92,80
41,112,95,98,92,80
44,111,95,97,92,80
42,112,95,97,92,80
42,112,95,97,92,80
42,111,95,97,92,80
44,111,95,97,92,80
44,111,95,97,92,80
46,111,95,97,92,80
40,111,95,97,92,80
43,111,95,98,92,80
45,111,95,97,92,80
45,112,95,98,92,80
42,112,95,98,92,80
39,112,95,98,92,80
43,112,95,98,92,80
44,112,95,98,92,80
39,112,95,98,92,80
42,112,95,98,92,80
38,112,95,98,92,80
44,112,95,98,92,80
44,112,95,98,92,80
41,112,95,98,92,80
40,112,95,98,92,80
48,112,95,98,92,80
42,112,95,98,92,80
45,112,95,98,92,80
40,112,95,98,92,80
37,112,95,98,92,80
40,112,95,98,93,80
43,112,95,98,93,80
42,112,95,98,93,80
45,112,95,98,93,80
42,112,95,98,93,80
41,112,95,98,93,80
41,112,95,98,93,80
41,112,95,98,93,80
43,112,95,98,93,80
43,112,95,98,92,80
42,112,95,98,92,80
46,112,95,98,92,80
45,112,95,98,92,80
43,112,95,98,92,80
45,112,95,98,92,80
48,112,95,98,92,80
42,112,95,98,92,80
44,112,95,98,92,80
43,112,95,98,93,80
43,112,95,98,93,80
41,112,95,98,93,80
43,112,95,98,93,80
41,112,95,98,93,80
43,112,95,98,93,80
42,112,95,98,93,80
44,112,95,98,93,80
42,112,95,98,93,80
42,112,95,98,93,80
44,112,95,98,93,80
43,112,95,98,93,80
45,112,95,98,93,80
41,112,95,98,93,80
41,112,95,98,93,80
42,112,95,98,93,80
44,112,95,98,93,80
42,112,95,98,93,80
42,112,95,98,93,80
42,112,95,98,93,80
43,112,95,98,93,80
44,112,95,98,93,80
41,112,95,98,93,80
43,112,95,98,93,80
41,112,95,98,93,80
42,112,95,98,93,80
40,112,95,98,93,80
40,112,95,98,93,80
41,112,95,98,93,80
44,112,95,98,93,80
42,112,95,98,93,80
41,112,95,98,93,80
39,112,95,98,93,80
39,112,95,98,93,80
39,112,95,98,93,80
42,112,95,98,93,80
43,112,95,98,93,80
39,112,95,98,93,80
37,112,95,98,93,80
42,112,95,98,93,80
39,112,95,98,93,80
38,112,95,98,93,80
36,112,95,98,93,80
38,112,95,98,93,80
42,112,95,98,93,80
40,112,95,98,93,80
40,112,95,98,93,80
42,112,95,98,93,80
37,112,95,98,93,80
39,112,95,98,93,80
38,112,95,98,93,80
39,112,95,98,93,80
39,112,95,98,93,80
38,112,95,98,93,80
38,112,95,98,93,80
42,112,95,98,93,80
41,112,95,98,93,80
42,112,95,98,93,80
41,112,95,98,93,80
40,112,95,98,93,80
41,112,95,98,93,80
37,112,95,98,93,80
40,112,95,98,93,80
42,112,95,98,93,80
43,112,95,98,93,80
41,112,95,98,93,80
41,112,95,98,93,80
41,112,95,98,93,80
38,112,95,98,93,80
38,112,95,98,93,80
41,112,95,98,93,80
39,112,95,98,93,80
44,112,95,98,93,80
41,112,95,98,93,80
40,112,95,98,93,80
39,112,95,98,93,80
40,112,95,98,93,80
42,112,95,98,93,80
41,112,95,98,93,80
41,112,95,98,93,80
37,112,95,98,93,80
38,112,95,98,93,80
38,113,95,98,93,80
40,113,95,98,93,80
36,113,95,98,93,80
38,113,95,98,93,80
43,113,95,98,93,80
40,113,95,98,93,80
40,113,95,98,93,80
39,113,95,98,93,80
37,113,95,98,93,80
40,113,95,98,93,80
-14,113,95,98,93,80
46,112,95,98,93,80
-10,112,95,98,93,80
24,112,95,98,93,80
-19,112,95,98,93,80
-29,112,95,98,93,80
-25,112,95,98,93,80
-25,112,95,98,93,80
22,112,95,98,93,80
14,112,95,98,93,80
28,112,95,98,93,80
15,112,95,98,93,80
22,112,95,98,93,80
-8,112,95,98,93,80
-2,112,95,98,93,80
14,112,95,98,93,80
21,113,95,98,93,80
28,113,96,98,93,80
17,113,95,98,93,80
22,113,95,98,93,80
28,112,95,98,93,80
23,112,95,98,93,80
24,112,95,98,93,80
29,112,95,98,93,80
27,112,95,98,93,80
19,112,95,98,93,80
15,112,95,98,93,80
15,112,95,98,93,80
13,112,95,98,93,80
18,112,95,98,93,80
40,112,95,98,93,80
38,112,95,98,93,80
40,112,95,98,93,80
41,112,95,98,93,80
42,112,95,98,93,80
41,112,95,98,93,80
40,112,95,98,93,80
43,112,95,98,93,80
39,112,95,98,93,80
41,112,95,98,93,80
44,112,95,98,93,80
43,112,95,98,93,80
40,112,95,98,93,80
42,112,95,98,93,80
45,112,95,98,93,80
44,112,95,98,93,80
40,112,95,98,93,80
39,112,95,98,93,80
39,112,95,98,93,80
39,112,96,98,93,80
43,112,96,98,93,80
39,112,95,98,93,80
43,112,95,98,93,80
42,112,95,98,93,80
43,112,95,98,93,80
42,113,95,98,93,80
42,113,95,98,93,80
41,113,96,98,93,80
45,113,96,98,93,80
38,113,96,98,93,80
37,113,96,98,93,80
39,113,95,98,93,80
36,113,95,98,93,80
38,113,95,98,93,80
16,113,95,98,93,80
31,113,95,98,93,80
28,113,96,98,93,80
-19,113,95,98,93,80
-4,113,96,98,93,80
-16,113,96,98,93,80
-20,113,95,98,93,80
-11,113,95,98,93,80
12,113,95,98,93,80
27,113,96,98,93,80
27,113,96,98,93,80
23,113,96,98,93,80
22,113,96,98,93,80
62,113,95,98,93,80
72,113,95,98,93,80
69,113,95,98,93,80
61,113,95,98,93,80
63,113,95,98,93,80
65,113,95,98,93,80
63,113,95,98,93,80
72,113,95,98,93,80
68,113,95,98,93,80
77,113,96,98,93,80
70,113,95,98,93,80
61,113,96,98,93,80
61,113,96,98,93,80
63,113,96,98,93,80
61,113,96,98,93,80
63,113,96,98,93,80
68,113,96,98,93,80
45,113,96,98,93,80
42,113,96,98,93,80
38,113,96,98,93,80
40,113,96,98,93,80
42,113,96,98,93,80
43,113,96,98,93,80
40,113,96,98,93,80
42,113,96,98,93,80
41,113,96,98,93,80
39,113,96,98,93,80
39,113,96,98,93,80
38,113,96,98,93,80
42,113,96,98,93,80
40,113,96,98,93,80
41,113,96,98,93,80
41,113,96,98,93,80
40,113,96,98,93,80
40,113,96,98,93,80
41,113,96,98,93,80
45,113,96,98,93,80
41,113,96,98,93,80
43,113,96,98,93,80
41,113,96,98,93,80
41,113,96,98,93,80
37,113,96,98,93,80
44,113,96,98,93,80
41,113,96,98,93,80
40,113,96,98,93,80
42,113,96,98,93,80
40,113,96,98,93,80
41,113,96,98,93,80
40,113,96,98,93,80
39,113,96,98,93,80
38,113,96,98,93,80
39,113,96,98,93,80
41,113,96,98,93,80
41,113,96,98,93,80
42,113,96,98,93,80
45,113,96,98,93,80
40,113,96,98,93,80
41,113,96,98,93,80
41,113,96,98,93,80
41,113,96,98,93,80
42,113,96,98,93,80
41,113,96,98,93,80
41,113,96,98,93,80
40,113,96,98,93,80
41,113,96,98,93,80
39,113,96,98,93,80
41,113,96,98,93,80
39,113,96,98,93,80
39,113,96,98,93,80
39,113,96,98,93,80
42,113,96,98,93,80
39,113,96,98,93,80
38,113,96,98,93,80
38,113,96,98,93,80
42,113,96,98,93,80
41,113,96,98,93,80
39,113,96,98,93,80
41,113,96,98,93,80
43,113,96,98,93,80
47,113,96,98,93,80
39,113,96,98,93,80
42,113,96,98,93,80
40,113,96,98,93,80
39,113,96,98,93,80
43,113,96,98,93,80
41,113,96,98,93,80
40,113,96,98,93,80
39,113,96,98,93,80
41,113,96,98,93,80
36,113,96,98,93,80
40,113,96,98,93,80
39,114,96,98,93,80
40,114,96,98,93,80
41,114,96,98,93,80
38,114,96,98,93,80
40,114,96,98,93,80
40,114,96,98,93,80
39,114,96,98,93,80
41,114,96,98,93,80
66,114,96,98,93,80
24,113,96,98,93,80
13,114,96,98,93,80
0,114,96,98,93,80
-7,114,96,98,93,80
13,114,96,98,93,80
25,114,96,98,93,80
-11,114,96,98,93,80
4,114,96,98,93,80
10,114,96,98,93,80
22,114,96,98,93,80
10,114,96,98,93,80
19,114,96,98,93,80
7,114,96,98,93,80
9,113,96,98,93,80
13,113,96,98,93,80
15,113,96,98,93,80
-1,113,96,98,93,80
12,113,96,98,93,80
15,113,96,98,93,80
13,113,96,98,93,80
24,113,96,98,93,80
18,113,96,98,93,80
34,113,96,98,93,80
-4,113,96,98,93,80
44,113,96,98,93,80
16,113,96,98,93,80
12,113,96,98,93,80
43,113,96,98,93,80
30,113,96,98,93,80
32,113,96,98,93,80
35,113,96,98,93,80
37,113,96,98,93,80
42,113,96,98,93,80
32,113,96,98,93,80
39,113,96,98,93,80
30,113,96,98,93,80
35,113,96,98,93,80
33,113,96,98,93,80
28,113,96,99,93,80
31,114,96,99,94,80
27,114,96,99,93,80
37,114,96,99,93,80
27,114,96,99,93,80
23,114,96,99,93,80
24,114,96,99,94,80
35,114,96,99,94,80
15,114,96,99,94,80
33,114,96,99,94,80
19,114,96,99,93,80
-17,114,96,99,93,80
29,114,96,99,94,80
34,114,96,99,94,80
36,114,96,99,94,80
2,114,96,99,94,80
20,114,96,99,94,80
19,114,96,99,94,80
13,114,96,99,94,80
26,114,96,99,94,80
29,114,96,99,94,80
25,114,96,99,94,80
25,114,96,99,94,80
31,114,96,99,94,80
34,114,96,99,94,80
31,114,96,99,94,80
28,114,96,99,94,80
34,114,96,99,94,80
24,114,96,99,94,80
25,114,96,99,94,80
7,114,96,99,94,80
23,114,96,99,94,80
27,114,96,99,94,80
29,114,96,99,94,80
-1,114,96,99,94,80
57,114,96,99,94,80
39,114,96,99,94,80
30,114,96,99,94,80
39,114,96,99,94,80
36,114,96,99,94,80
39,114,96,99,94,80
32,114,96,99,94,80
33,114,96,99,94,80
40,114,96,99,94,80
29,114,96,99,94,80
37,114,96,99,94,80
46,114,96,99,94,80
32,114,96,99,94,80
25,114,96,99,94,80
24,114,96,99,94,80
32,114,96,99,94,80
33,114,96,99,94,80
23,114,96,99,94,80
37,114,96,99,94,80
39,114,96,99,94,80
44,114,96,99,94,80
39,114,96,99,94,80
44,114,96,99,94,80
52,114,96,99,94,80
26,114,96,99,94,80
30,114,96,99,94,80
31,114,96,99,94,80
13,114,96,99,94,80
26,114,96,99,94,80
37,114,96,99,94,80
37,114,96,99,94,80
18,114,96,99,94,80
18,114,96,99,94,80
40,114,96,99,94,80
19,114,96,99,94,80
13,114,96,99,94,80
4,114,96,99,94,80
5,114,96,99,94,80
5,114,96,99,94,80
10,114,96,99,94,80
3,114,96,99,94,80
9,114,96,99,94,80
10,114,96,99,94,80
14,114,96,99,94,80
-9,114,96,99,94,80
-13,114,96,99,94,80
3,114,96,99,94,80
18,114,96,99,94,80
78,114,96,99,94,80
-28,114,96,99,94,80
24,114,96,99,94,80
18,114,96,99,94,80
89,114,96,99,94,80
35,114,96,99,94,80
30,114,96,99,94,80
61,114,96,99,94,80
13,114,96,99,94,80
84,114,95,99,94,80
47,113,96,99,94,80
49,113,95,99,94,80
-25,113,96,99,94,80
-8,113,96,99,94,80
22,113,96,99,94,80
64,114,96,99,94,80
35,114,96,99,94,80
58,114,96,99,94,80
46,114,96,99,94,80
33,114,96,99,94,80
41,114,96,99,94,80
20,114,96,99,94,80
49,114,96,99,94,80
7,113,95,99,94,80
36,113,95,99,94,80
12,113,96,99,94,80
22,113,96,99,94,80
16,113,95,99,94,80
25,113,96,99,94,80
50,114,96,99,94,80
34,114,95,99,94,80
28,113,96,99,94,80
37,113,95,99,94,80
29,114,96,99,94,80
27,114,95,99,94,80
31,114,96,99,94,80
34,114,96,99,94,80
43,114,96,99,94,80
17,114,96,99,94,80
25,114,96,99,94,80
23,114,96,99,94,80
13,114,96,99,94,80
26,114,96,99,94,80
25,114,96,99,94,80
28,114,96,99,94,80
26,114,96,99,94,80
25,114,96,99,94,80
26,114,96,99,94,80
39,114,96,99,94,80
39,114,96,99,94,80
41,114,96,99,94,80
41,114,96,99,94,80
37,114,96,99,94,80
36,114,96,99,94,80
38,114,96,99,94,80
43,114,96,99,94,80
35,114,96,99,94,80
38,114,96,99,94,80
40,114,96,99,94,80
41,114,96,99,94,80
40,114,96,99,94,80
42,114,96,99,94,80
40,114,96,99,94,80
38,114,96,99,94,80
37,114,96,99,94,80
37,114,96,99,94,80
34,114,96,99,94,80
33,114,96,99,94,80
32,114,96,99,94,80
40,114,96,99,94,80
35,114,96,99,94,80
33,114,96,99,94,80
34,115,96,99,94,80
34,115,96,99,94,80
36,115,96,99,94,80
32,115,96,99,94,80
33,115,96,99,94,80
32,115,96,99,94,80
34,115,96,99,94,80
35,115,96,99,94,80
30,115,96,99,94,80
37,115,96,99,94,80
34,115,96,99,94,80
33,115,96,99,94,80
32,115,96,99,94,80
30,115,96,99,94,80
31,115,96,99,94,80
